"erva-branca; erva-macia; macela-branca",B-PRAGA_NOME_COMUM
"erva-de-bicho (1); erva-moura; maria-pretinha",B-PRAGA_NOME_COMUM
"erva-de-lagarto (1); erva-quente (1); perpetua-do-mato (1)",B-PRAGA_NOME_COMUM
"erva-de-lagarto (2); erva-quente (2); perpetua-do-mato (2)",B-PRAGA_NOME_COMUM
"erva-de-lavadeira; fruto-de-cobra; mel?o-de-s?o-caetano",B-PRAGA_NOME_COMUM
"erva-de-touro",B-PRAGA_NOME_COMUM
"erva-palha (2); pic?o (3); pic?o-grande (1)",B-PRAGA_NOME_COMUM
"Erva-quente",B-PRAGA_NOME_COMUM
"esparguta (1); esp?rgula; gorga (2)",B-PRAGA_NOME_COMUM
"Estiolamento;  Podrid?o-de-ra?zes;  Tombamento-de-mudas",B-PRAGA_NOME_COMUM
"estramonio; figueira-brava; figueira-do-inferno",B-PRAGA_NOME_COMUM
"falsa-dormideira; falsa-sensitiva; mata-pasto (1)",B-PRAGA_NOME_COMUM
"Falsa-medideira-da-couve;  Lagarta-mede-palmo",B-PRAGA_NOME_COMUM
"falso-massambar?; sorgo-selvagem",B-PRAGA_NOME_COMUM
"Fede-fede;  Percevejo-verde",B-PRAGA_NOME_COMUM
"fedegoso-branco; mata-pasto (5); mata-pasto-liso",B-PRAGA_NOME_COMUM
"fedegoso; mamang?; manjerioba",B-PRAGA_NOME_COMUM
"feij?o",B-PRAGA_NOME_COMUM
"feij?o-de-corda; feij?o-fradinho; feij?o-macassar",B-PRAGA_NOME_COMUM
"Ferrugem da soja;  ferrugem "asi?tica"",B-PRAGA_NOME_COMUM
"flor-das-almas; flor-de-finados; maria-mole (2)",B-PRAGA_NOME_COMUM
"flor-de-primavera; trevo (3); trevo-branco",B-PRAGA_NOME_COMUM
"Fungo-de-armazenamento",B-PRAGA_NOME_COMUM
"Fungo-de-armazenamento;  Tombamento",B-PRAGA_NOME_COMUM
"Fungo-de-p?s-colheita",B-PRAGA_NOME_COMUM
"Fungo-de-p?s-colheita;  Podrid?o-dos-gr?os-armazenados",B-PRAGA_NOME_COMUM
"fungo-do-armazenamento",B-PRAGA_NOME_COMUM
"fura-capa; pico-pico; pic?o (1)",B-PRAGA_NOME_COMUM
"Fusariose",B-PRAGA_NOME_COMUM
"Fusariose;  Podrid?o-vermelha-da-raiz",B-PRAGA_NOME_COMUM
"Fusarium equiseti",B-PRAGA_NOME_COMUM
"Fusarium incarnatum",B-PRAGA_NOME_COMUM
"Fusarium proliferatum",B-PRAGA_NOME_COMUM
"Gafanhoto",B-PRAGA_NOME_COMUM
"gerobeba; jupeba; jurubeba (2)",B-PRAGA_NOME_COMUM
"gerv?o (3); gerv?o-branco (1); malva-vermelha",B-PRAGA_NOME_COMUM
"gorgulho",B-PRAGA_NOME_COMUM
"Gorgulho-da-soja;  Tamandu?-da-soja",B-PRAGA_NOME_COMUM
"grama-doce (1)",B-PRAGA_NOME_COMUM
"guanxuma (1); guaxima (2); malvastro",B-PRAGA_NOME_COMUM
"guanxuma (2); malva (1); malva-branca (1)",B-PRAGA_NOME_COMUM
"guanxuma (3); mata-pasto (4); rel?gio (1)",B-PRAGA_NOME_COMUM
"guanxuma (8); guaxima (4); malva-brava",B-PRAGA_NOME_COMUM
"guanxuma-branca; malva-guaxima; mata-pasto (3)",B-PRAGA_NOME_COMUM
"Helicoverpa",B-PRAGA_NOME_COMUM
"hortel?-das-ra?as (1); hortel?-das-ro?as (3); orelha-de-urso (1)",B-PRAGA_NOME_COMUM
"jo?-bagudo; jo?-bravo (3); ju? (3)",B-PRAGA_NOME_COMUM
"junquinho (2); jun?a (1); tiririca-amarela",B-PRAGA_NOME_COMUM
"junquinho (4); jun?a (4); tiririca (4)",B-PRAGA_NOME_COMUM
"junquinho (5); tiririca (5); tiririca-do-brejo (1)",B-PRAGA_NOME_COMUM
"junquinho (6); jun?a (5); tiririca (10)",B-PRAGA_NOME_COMUM
"junquinho (8); jun?a (6); tiririca (8)",B-PRAGA_NOME_COMUM
"laba?a; l?ngua-de-vaca (2)",B-PRAGA_NOME_COMUM
"Lagarta das folhas;  Lagarta do feij?o",B-PRAGA_NOME_COMUM
"Lagarta-da-soja;  Lagarta-desfolhadora",B-PRAGA_NOME_COMUM
"Lagarta-das-folhas;  Lagarta-das-vagens",B-PRAGA_NOME_COMUM
"Lagarta-das-ma??s",B-PRAGA_NOME_COMUM
"Lagarta-das-vagens",B-PRAGA_NOME_COMUM
"Lagarta-do-algod?o",B-PRAGA_NOME_COMUM
"Lagarta-do-cartucho;  Lagarta-militar",B-PRAGA_NOME_COMUM
"Lagarta-do-feij?o;  Lagarta-enroladeira-das-folhas",B-PRAGA_NOME_COMUM
"Lagarta-do-linho;  Lagarta-falsa-medideira",B-PRAGA_NOME_COMUM
"Lagarta-falsa-medideira",B-PRAGA_NOME_COMUM
"Lagarta-falsa-medideira;  Lagarta-mede-palmo",B-PRAGA_NOME_COMUM
"Lagarta-falsa-medideira.",B-PRAGA_NOME_COMUM
"Lagarta-marrom",B-PRAGA_NOME_COMUM
"Lagarta-rosca",B-PRAGA_NOME_COMUM
"Larva-alfinete;  Vaquinha-verde-amarela",B-PRAGA_NOME_COMUM
"Leiteiro",B-PRAGA_NOME_COMUM
"M?ldio",B-PRAGA_NOME_COMUM
"macela (1); macelinha; macio (1)",B-PRAGA_NOME_COMUM
"malva-de-espinho; quiabo-branco",B-PRAGA_NOME_COMUM
"Mancha-alvo",B-PRAGA_NOME_COMUM
"Mancha-aureolada",B-PRAGA_NOME_COMUM
"Mancha-olho-de-r?",B-PRAGA_NOME_COMUM
"Mancha-parda;  Septoriose",B-PRAGA_NOME_COMUM
"marianinha (1); mata-brasil (1); trapoeraba (1)",B-PRAGA_NOME_COMUM
"mastruz (1); mastru?o (2); mentrusto (1)",B-PRAGA_NOME_COMUM
"mastruz (2); mastru?o (3); mentrusto (2)",B-PRAGA_NOME_COMUM
"mata-pasto (8)",B-PRAGA_NOME_COMUM
"Meloidoginose;  Nemat?ide-das-galhas",B-PRAGA_NOME_COMUM
"Met?lico",B-PRAGA_NOME_COMUM
"milheto",B-PRAGA_NOME_COMUM
"milho",B-PRAGA_NOME_COMUM
"Mofo-branco;  Podrid?o-de-Sclerotinia",B-PRAGA_NOME_COMUM
"Mosca-branca",B-PRAGA_NOME_COMUM
"Mosca-da-haste",B-PRAGA_NOME_COMUM
"Murcha;  Murcha-de-Fusarium",B-PRAGA_NOME_COMUM
"nabi?a (1); nabo (1); nabo-bravo",B-PRAGA_NOME_COMUM
"nabi?a (2); nabo (2); rabanete",B-PRAGA_NOME_COMUM
"nemat?ide de cisto da soja (NCS)",B-PRAGA_NOME_COMUM
"Nemat?ide-das-les?es",B-PRAGA_NOME_COMUM
"Nemat?ide-reniforme",B-PRAGA_NOME_COMUM
"Nemat?ide;  Nemat?ide-espiralado",B-PRAGA_NOME_COMUM
"Nematoide-da-haste verde ;  Ponta Branca",B-PRAGA_NOME_COMUM
"O?dio",B-PRAGA_NOME_COMUM
"ortiga; queimadeira; urtiga",B-PRAGA_NOME_COMUM
"Percevejo barriga verde",B-PRAGA_NOME_COMUM
"Percevejo-castanho",B-PRAGA_NOME_COMUM
"Percevejo-marrom",B-PRAGA_NOME_COMUM
"Percevejo-pequeno;  Percevejo-verde-pequeno",B-PRAGA_NOME_COMUM
"Phomopsis longicolla",B-PRAGA_NOME_COMUM
"Phomopsis-da-semente",B-PRAGA_NOME_COMUM
"Phomopsis-da-semente;  Seca-da-haste-e-da-vagem",B-PRAGA_NOME_COMUM
"pic?o-preto",B-PRAGA_NOME_COMUM
"Piolho-de-cobra",B-PRAGA_NOME_COMUM
"plantagem (1); tanchagem (2); tanchagem-maior",B-PRAGA_NOME_COMUM
"plantagem (3); tanchagem (1)",B-PRAGA_NOME_COMUM
"pluma-grande; samambaia; samambaia-das-taperas",B-PRAGA_NOME_COMUM
"poaia-bot?o; poaia-preta; poaia-ros?rio",B-PRAGA_NOME_COMUM
"poaia; poaia-branca; poaia-do-campo (2)",B-PRAGA_NOME_COMUM
"Podrid?o do colmo",B-PRAGA_NOME_COMUM
"Podrid?o-da-semente;  Podrid?o-de-Fusarium",B-PRAGA_NOME_COMUM
"Podrid?o-radicular",B-PRAGA_NOME_COMUM
"Pulg?o-do-milho;  Pulg?o-dos-cereais",B-PRAGA_NOME_COMUM
"soja",B-PRAGA_NOME_COMUM
"sorgo",B-PRAGA_NOME_COMUM
"tanner-grass; tenner-grass",B-PRAGA_NOME_COMUM
"Tipes",B-PRAGA_NOME_COMUM
"Torr?ozinho",B-PRAGA_NOME_COMUM
"Tra?a",B-PRAGA_NOME_COMUM
"Tra?a-dos-cereais;  Tra?a-indiana-da-farinha",B-PRAGA_NOME_COMUM
"Trapoeraba",B-PRAGA_NOME_COMUM
"trapoeraba (4); trapoerabinha",B-PRAGA_NOME_COMUM
"trigo",B-PRAGA_NOME_COMUM
"Tripes",B-PRAGA_NOME_COMUM
"Tripes;  Tripes-do-feijoeiro",B-PRAGA_NOME_COMUM
"Triticale",B-PRAGA_NOME_COMUM
"",B-PRAGA_NOME_CIENTIFICO
"Acanthospermum australe",B-PRAGA_NOME_CIENTIFICO
"Acanthospermum hispidum",B-PRAGA_NOME_CIENTIFICO
"Achyrocline satureioides",B-PRAGA_NOME_CIENTIFICO
"Aeschynomene denticulata",B-PRAGA_NOME_CIENTIFICO
"Aeschynomene rudis",B-PRAGA_NOME_CIENTIFICO
"Ageratum conyzoides",B-PRAGA_NOME_CIENTIFICO
"Agrotis ipsilon",B-PRAGA_NOME_CIENTIFICO
"Alphitobius diaperinus",B-PRAGA_NOME_CIENTIFICO
"Alternanthera ficoidea",B-PRAGA_NOME_CIENTIFICO
"Alternanthera tenella",B-PRAGA_NOME_CIENTIFICO
"Amaranthus deflexus",B-PRAGA_NOME_CIENTIFICO
"Amaranthus hybridus",B-PRAGA_NOME_CIENTIFICO
"Amaranthus lividus",B-PRAGA_NOME_CIENTIFICO
"Amaranthus palmeri",B-PRAGA_NOME_CIENTIFICO
"Amaranthus retroflexus",B-PRAGA_NOME_CIENTIFICO
"Amaranthus spinosus",B-PRAGA_NOME_CIENTIFICO
"Amaranthus viridis",B-PRAGA_NOME_CIENTIFICO
"Ambrosia artemisifolia",B-PRAGA_NOME_CIENTIFICO
"Andropogon bicornis",B-PRAGA_NOME_CIENTIFICO
"Andropogon leucostachyus",B-PRAGA_NOME_CIENTIFICO
"Anticarsia gemmatalis",B-PRAGA_NOME_CIENTIFICO
"Antirrhinum orontium",B-PRAGA_NOME_CIENTIFICO
"Aphelenchoides besseyi",B-PRAGA_NOME_CIENTIFICO
"Aracanthus mourei",B-PRAGA_NOME_CIENTIFICO
"Aracanthus sp.",B-PRAGA_NOME_CIENTIFICO
"Artemisia verlotorum",B-PRAGA_NOME_CIENTIFICO
"Aspergillus flavus",B-PRAGA_NOME_CIENTIFICO
"Aspergillus spp.",B-PRAGA_NOME_CIENTIFICO
"Avena sativa",B-PRAGA_NOME_CIENTIFICO
"Avena strigosa",B-PRAGA_NOME_CIENTIFICO
"Axonopus compressus",B-PRAGA_NOME_CIENTIFICO
"Baccharis dracunculifolia",B-PRAGA_NOME_CIENTIFICO
"Baccharis trimera",B-PRAGA_NOME_CIENTIFICO
"Bemisia tabaci",B-PRAGA_NOME_CIENTIFICO
"Bemisia tabaci bi?tipo B",B-PRAGA_NOME_CIENTIFICO
"Bemisia tabaci ra?a B",B-PRAGA_NOME_CIENTIFICO
"Bidens pilosa",B-PRAGA_NOME_CIENTIFICO
"Bidens subalternans",B-PRAGA_NOME_CIENTIFICO
"Blainvillea biaristata",B-PRAGA_NOME_CIENTIFICO
"Blainvillea latifolia",B-PRAGA_NOME_CIENTIFICO
"Borreria verticillata",B-PRAGA_NOME_CIENTIFICO
"Borrieria latifolia",B-PRAGA_NOME_CIENTIFICO
"Brachiaria brizantha",B-PRAGA_NOME_CIENTIFICO
"Brachiaria decumbens",B-PRAGA_NOME_CIENTIFICO
"Brachiaria mutica",B-PRAGA_NOME_CIENTIFICO
"Brachiaria plantaginea",B-PRAGA_NOME_CIENTIFICO
"Brachiaria platyphylla",B-PRAGA_NOME_CIENTIFICO
"Brachiaria ruziziensis",B-PRAGA_NOME_CIENTIFICO
"Brachiaria subquadripara",B-PRAGA_NOME_CIENTIFICO
"Brassica rapa",B-PRAGA_NOME_CIENTIFICO
"Bromus catharticus",B-PRAGA_NOME_CIENTIFICO
"Caliothrips brasiliensis",B-PRAGA_NOME_CIENTIFICO
"Caliothrips phaseoli",B-PRAGA_NOME_CIENTIFICO
"Callosobruchus maculatus",B-PRAGA_NOME_CIENTIFICO
"Calopogonium mucunoides",B-PRAGA_NOME_CIENTIFICO
"Cardiospermum halicacabum",B-PRAGA_NOME_CIENTIFICO
"Cenchrus echinatus",B-PRAGA_NOME_CIENTIFICO
"Centella asiatica",B-PRAGA_NOME_CIENTIFICO
"Cercospora flagelaris",B-PRAGA_NOME_CIENTIFICO
"Cercospora kikuchii",B-PRAGA_NOME_CIENTIFICO
"Cercospora sojina",B-PRAGA_NOME_CIENTIFICO
"Chamaecrista nictitans",B-PRAGA_NOME_CIENTIFICO
"Chamaesyce hirta",B-PRAGA_NOME_CIENTIFICO
"Chamaesyce hyssopifolia",B-PRAGA_NOME_CIENTIFICO
"Chamaesyce prostrata",B-PRAGA_NOME_CIENTIFICO
"Chenopodium album",B-PRAGA_NOME_CIENTIFICO
"Chenopodium ambrosioides",B-PRAGA_NOME_CIENTIFICO
"Chloris gayana",B-PRAGA_NOME_CIENTIFICO
"Chloris polydactyla",B-PRAGA_NOME_CIENTIFICO
"Chloris pycnothrix",B-PRAGA_NOME_CIENTIFICO
"Chloris retusa",B-PRAGA_NOME_CIENTIFICO
"Chrysodeixis includens",B-PRAGA_NOME_CIENTIFICO
"Cladosporium cladosporioides",B-PRAGA_NOME_CIENTIFICO
"Cladosporium herbarum",B-PRAGA_NOME_CIENTIFICO
"Cnidoscolus urens",B-PRAGA_NOME_CIENTIFICO
"Colletotrichum cliviicola",B-PRAGA_NOME_CIENTIFICO
"Colletotrichum dematium",B-PRAGA_NOME_CIENTIFICO
"Colletotrichum dematium truncata",B-PRAGA_NOME_CIENTIFICO
"Colletotrichum truncatum",B-PRAGA_NOME_CIENTIFICO
"Commelina benghalensis",B-PRAGA_NOME_CIENTIFICO
"Commelina diffusa",B-PRAGA_NOME_CIENTIFICO
"Commelina erecta",B-PRAGA_NOME_CIENTIFICO
"Commelina virginica",B-PRAGA_NOME_CIENTIFICO
"Conyza bonariensis",B-PRAGA_NOME_CIENTIFICO
"Conyza canadensis",B-PRAGA_NOME_CIENTIFICO
"Conyza sumatrensis",B-PRAGA_NOME_CIENTIFICO
"Corcyra cephalonica",B-PRAGA_NOME_CIENTIFICO
"Coronopus didymus",B-PRAGA_NOME_CIENTIFICO
"Corynespora cassiicola",B-PRAGA_NOME_CIENTIFICO
"Crotalaria incana",B-PRAGA_NOME_CIENTIFICO
"Croton glandulosus",B-PRAGA_NOME_CIENTIFICO
"Crysodeixis includens",B-PRAGA_NOME_CIENTIFICO
"Cynodon dactylon",B-PRAGA_NOME_CIENTIFICO
"Cyperus difformis",B-PRAGA_NOME_CIENTIFICO
"Cyperus esculentus",B-PRAGA_NOME_CIENTIFICO
"Cyperus ferax",B-PRAGA_NOME_CIENTIFICO
"Cyperus flavus",B-PRAGA_NOME_CIENTIFICO
"Cyperus iria",B-PRAGA_NOME_CIENTIFICO
"Cyperus lanceolatus",B-PRAGA_NOME_CIENTIFICO
"Cyperus rotundus",B-PRAGA_NOME_CIENTIFICO
"Cyperus sesquiflorus",B-PRAGA_NOME_CIENTIFICO
"Datura stramonium",B-PRAGA_NOME_CIENTIFICO
"Desmodium purpureum",B-PRAGA_NOME_CIENTIFICO
"Desmodium tortuosum",B-PRAGA_NOME_CIENTIFICO
"Desseca??o da Cultura",B-PRAGA_NOME_CIENTIFICO
"Diabrotica speciosa",B-PRAGA_NOME_CIENTIFICO
"Diaporthe longicolla",B-PRAGA_NOME_CIENTIFICO
"Diaporthe phaseolorum f.sp. meridionalis",B-PRAGA_NOME_CIENTIFICO
"Diaporthe phaseolorum var. sojae",B-PRAGA_NOME_CIENTIFICO
"Diaporthe ueckerae",B-PRAGA_NOME_CIENTIFICO
"Dichelops melacanthus",B-PRAGA_NOME_CIENTIFICO
"Dichondra microcalyx",B-PRAGA_NOME_CIENTIFICO
"Digitaria ciliaris",B-PRAGA_NOME_CIENTIFICO
"Digitaria decumbens",B-PRAGA_NOME_CIENTIFICO
"Digitaria horizontalis",B-PRAGA_NOME_CIENTIFICO
"Digitaria insularis",B-PRAGA_NOME_CIENTIFICO
"Digitaria sanguinalis",B-PRAGA_NOME_CIENTIFICO
"Diodia ocimifolia",B-PRAGA_NOME_CIENTIFICO
"Duguetia furfuracea",B-PRAGA_NOME_CIENTIFICO
"Echinochloa colona",B-PRAGA_NOME_CIENTIFICO
"Echinochloa crusgalli",B-PRAGA_NOME_CIENTIFICO
"Echinochloa cruspavonis",B-PRAGA_NOME_CIENTIFICO
"Eclipta alba",B-PRAGA_NOME_CIENTIFICO
"Eichhornia crassipes",B-PRAGA_NOME_CIENTIFICO
"Elasmopalpus lignosellus",B-PRAGA_NOME_CIENTIFICO
"Eleusine indica",B-PRAGA_NOME_CIENTIFICO
"Emilia sonchifolia",B-PRAGA_NOME_CIENTIFICO
"Empoasca kraemeri",B-PRAGA_NOME_CIENTIFICO
"Epinotia aporema",B-PRAGA_NOME_CIENTIFICO
"Eragrostis ciliaris",B-PRAGA_NOME_CIENTIFICO
"Eragrostis pilosa",B-PRAGA_NOME_CIENTIFICO
"Erysiphe diffusa",B-PRAGA_NOME_CIENTIFICO
"Eupatorium clematideum",B-PRAGA_NOME_CIENTIFICO
"Eupatorium maximilianii",B-PRAGA_NOME_CIENTIFICO
"Eupatorium pauciflorum",B-PRAGA_NOME_CIENTIFICO
"Euphorbia brasiliensis",B-PRAGA_NOME_CIENTIFICO
"Euphorbia heterophylla",B-PRAGA_NOME_CIENTIFICO
"Euschistus heros",B-PRAGA_NOME_CIENTIFICO
"Fimbristylis miliacea",B-PRAGA_NOME_CIENTIFICO
"Frankliniella rodeos",B-PRAGA_NOME_CIENTIFICO
"Frankliniella schultzei",B-PRAGA_NOME_CIENTIFICO
"Fusarium equiseti",B-PRAGA_NOME_CIENTIFICO
"Fusarium incarnatum",B-PRAGA_NOME_CIENTIFICO
"Fusarium oxysporum",B-PRAGA_NOME_CIENTIFICO
"Fusarium pallidoroseum",B-PRAGA_NOME_CIENTIFICO
"Fusarium proliferatum",B-PRAGA_NOME_CIENTIFICO
"fusarium semitectum",B-PRAGA_NOME_CIENTIFICO
"Fusarium solani",B-PRAGA_NOME_CIENTIFICO
"Fusarium verticillioides",B-PRAGA_NOME_CIENTIFICO
"Galinsoga parviflora",B-PRAGA_NOME_CIENTIFICO
"Glycine max",B-PRAGA_NOME_CIENTIFICO
"Gnaphalium pensylvanicum",B-PRAGA_NOME_CIENTIFICO
"Gnaphalium spicatum",B-PRAGA_NOME_CIENTIFICO
"Gossypium hirsutum",B-PRAGA_NOME_CIENTIFICO
"Guadua angustifolia",B-PRAGA_NOME_CIENTIFICO
"Hedylepta indicata",B-PRAGA_NOME_CIENTIFICO
"Helicotylenchus dihystera",B-PRAGA_NOME_CIENTIFICO
"Helicoverpa armigera",B-PRAGA_NOME_CIENTIFICO
"Helicoverpa sp.",B-PRAGA_NOME_CIENTIFICO
"Helicoverpa zea",B-PRAGA_NOME_CIENTIFICO
"Heliothis virescens",B-PRAGA_NOME_CIENTIFICO
"Heterodera glycines",B-PRAGA_NOME_CIENTIFICO
"Hordeum vulgare",B-PRAGA_NOME_CIENTIFICO
"Hyparrhenia rufa",B-PRAGA_NOME_CIENTIFICO
"Hypochoeris radicata",B-PRAGA_NOME_CIENTIFICO
"Hyptis lophanta",B-PRAGA_NOME_CIENTIFICO
"Hyptis suaveolens",B-PRAGA_NOME_CIENTIFICO
"Imperata brasiliensis",B-PRAGA_NOME_CIENTIFICO
"Indigofera hirsuta",B-PRAGA_NOME_CIENTIFICO
"indigosfera hirsuta",B-PRAGA_NOME_CIENTIFICO
"Ipomoea acuminata",B-PRAGA_NOME_CIENTIFICO
"Ipomoea aristolochiaefolia",B-PRAGA_NOME_CIENTIFICO
"Ipomoea grandifolia",B-PRAGA_NOME_CIENTIFICO
"Ipomoea hederifolia",B-PRAGA_NOME_CIENTIFICO
"Ipomoea indivisa",B-PRAGA_NOME_CIENTIFICO
"Ipomoea nil",B-PRAGA_NOME_CIENTIFICO
"Ipomoea purpurea",B-PRAGA_NOME_CIENTIFICO
"Ipomoea quamoclit",B-PRAGA_NOME_CIENTIFICO
"Ipomoea triloba",B-PRAGA_NOME_CIENTIFICO
"Julus hesperus",B-PRAGA_NOME_CIENTIFICO
"Lasioderma serricorne",B-PRAGA_NOME_CIENTIFICO
"Leonotis nepetifolia",B-PRAGA_NOME_CIENTIFICO
"Leonurus sibiricus",B-PRAGA_NOME_CIENTIFICO
"Lepidium virginicum",B-PRAGA_NOME_CIENTIFICO
"Liogenys fuscus",B-PRAGA_NOME_CIENTIFICO
"Lolium multiflorum",B-PRAGA_NOME_CIENTIFICO
"Luziola peruviana",B-PRAGA_NOME_CIENTIFICO
"Lyogenis suturalis",B-PRAGA_NOME_CIENTIFICO
"Maecolaspis calcarisera",B-PRAGA_NOME_CIENTIFICO
"Malachra fasciata",B-PRAGA_NOME_CIENTIFICO
"Malvastrum coromandelianum",B-PRAGA_NOME_CIENTIFICO
"Marsypianthes chamaedrys",B-PRAGA_NOME_CIENTIFICO
"Medicago sativa",B-PRAGA_NOME_CIENTIFICO
"Megascelis aeroginosa",B-PRAGA_NOME_CIENTIFICO
"Melampodium perfoliatum",B-PRAGA_NOME_CIENTIFICO
"Melanagromyza sojae",B-PRAGA_NOME_CIENTIFICO
"Melinis minutiflora",B-PRAGA_NOME_CIENTIFICO
"Meloidogyne arenaria",B-PRAGA_NOME_CIENTIFICO
"Meloidogyne incognita",B-PRAGA_NOME_CIENTIFICO
"Meloidogyne javanica",B-PRAGA_NOME_CIENTIFICO
"Microsphaera diffusa",B-PRAGA_NOME_CIENTIFICO
"Mikania cordifolia",B-PRAGA_NOME_CIENTIFICO
"Mimosa invisa",B-PRAGA_NOME_CIENTIFICO
"Mocis latipes",B-PRAGA_NOME_CIENTIFICO
"Mollugo verticillata",B-PRAGA_NOME_CIENTIFICO
"Momordica charantia",B-PRAGA_NOME_CIENTIFICO
"Mononychellus planki",B-PRAGA_NOME_CIENTIFICO
"Murdannia nudiflora",B-PRAGA_NOME_CIENTIFICO
"Myochrous armatus",B-PRAGA_NOME_CIENTIFICO
"Nezara viridula",B-PRAGA_NOME_CIENTIFICO
"Nicandra physaloides",B-PRAGA_NOME_CIENTIFICO
"Omiodes indicata",B-PRAGA_NOME_CIENTIFICO
"Oryza sativa",B-PRAGA_NOME_CIENTIFICO
"Oxalis latifolia",B-PRAGA_NOME_CIENTIFICO
"Oxalis oxyptera",B-PRAGA_NOME_CIENTIFICO
"Panicum cayennense",B-PRAGA_NOME_CIENTIFICO
"Panicum dichotomiflorum",B-PRAGA_NOME_CIENTIFICO
"Panicum maximum",B-PRAGA_NOME_CIENTIFICO
"Parthenium hysterophorus",B-PRAGA_NOME_CIENTIFICO
"Paspalum acuminatum",B-PRAGA_NOME_CIENTIFICO
"Paspalum conjugatum",B-PRAGA_NOME_CIENTIFICO
"Paspalum conspersum",B-PRAGA_NOME_CIENTIFICO
"Paspalum dilatatum",B-PRAGA_NOME_CIENTIFICO
"Paspalum maritimum",B-PRAGA_NOME_CIENTIFICO
"Paspalum notatum",B-PRAGA_NOME_CIENTIFICO
"Paspalum paniculatum",B-PRAGA_NOME_CIENTIFICO
"Paspalum urvillei",B-PRAGA_NOME_CIENTIFICO
"Penicillium oxalicum",B-PRAGA_NOME_CIENTIFICO
"Penicillium spp.",B-PRAGA_NOME_CIENTIFICO
"Pennisetum americanum",B-PRAGA_NOME_CIENTIFICO
"Pennisetum clandestinum",B-PRAGA_NOME_CIENTIFICO
"Pennisetum purpureum",B-PRAGA_NOME_CIENTIFICO
"Pennisetum setosum",B-PRAGA_NOME_CIENTIFICO
"Peronospora manshurica",B-PRAGA_NOME_CIENTIFICO
"Phakopsora pachyrhizi",B-PRAGA_NOME_CIENTIFICO
"Phaseolus vulgaris",B-PRAGA_NOME_CIENTIFICO
"Phomopsis longicolla",B-PRAGA_NOME_CIENTIFICO
"Phomopsis phaseoli f.sp. meridionalis",B-PRAGA_NOME_CIENTIFICO
"Phomopsis sojae",B-PRAGA_NOME_CIENTIFICO
"Phyllanthus niruri",B-PRAGA_NOME_CIENTIFICO
"Phyllanthus tenellus",B-PRAGA_NOME_CIENTIFICO
"Phyllophaga capillata",B-PRAGA_NOME_CIENTIFICO
"Phyllophaga cuyabana",B-PRAGA_NOME_CIENTIFICO
"Physalis angulata",B-PRAGA_NOME_CIENTIFICO
"Physalis viscosa",B-PRAGA_NOME_CIENTIFICO
"Phytophthora sojae",B-PRAGA_NOME_CIENTIFICO
"Piezodorus guildinii",B-PRAGA_NOME_CIENTIFICO
"Plantago major",B-PRAGA_NOME_CIENTIFICO
"Plantago tomentosa",B-PRAGA_NOME_CIENTIFICO
"Plodia interpunctella",B-PRAGA_NOME_CIENTIFICO
"Poa annua",B-PRAGA_NOME_CIENTIFICO
"Polygonum convolvulus",B-PRAGA_NOME_CIENTIFICO
"Polygonum hydropiperoides",B-PRAGA_NOME_CIENTIFICO
"Polygonum persicaria",B-PRAGA_NOME_CIENTIFICO
"Polyphagotarsonemus latus",B-PRAGA_NOME_CIENTIFICO
"Pontederia cordata",B-PRAGA_NOME_CIENTIFICO
"Porcellio laevis",B-PRAGA_NOME_CIENTIFICO
"Portulaca oleracea",B-PRAGA_NOME_CIENTIFICO
"Pratylenchus brachyurus",B-PRAGA_NOME_CIENTIFICO
"Procornitermes triacifer",B-PRAGA_NOME_CIENTIFICO
"Pseudomonas savastanoi pv. glycinea",B-PRAGA_NOME_CIENTIFICO
"Pseudomonas syringae pv. glycinea",B-PRAGA_NOME_CIENTIFICO
"Pseudoplusia includens",B-PRAGA_NOME_CIENTIFICO
"Pteridium aquilinum",B-PRAGA_NOME_CIENTIFICO
"Pterocaulon virgatum",B-PRAGA_NOME_CIENTIFICO
"Pythium spp.",B-PRAGA_NOME_CIENTIFICO
"Rachiplusia nu",B-PRAGA_NOME_CIENTIFICO
"Raphanus raphanistrum",B-PRAGA_NOME_CIENTIFICO
"Raphanus sativus",B-PRAGA_NOME_CIENTIFICO
"Rhizoctonia solani",B-PRAGA_NOME_CIENTIFICO
"Rhopalosiphum maidis",B-PRAGA_NOME_CIENTIFICO
"Rhynchelytrum repens",B-PRAGA_NOME_CIENTIFICO
"Rhynchelytrum roseum",B-PRAGA_NOME_CIENTIFICO
"Richardia brasiliensis",B-PRAGA_NOME_CIENTIFICO
"Rottboellia exaltata",B-PRAGA_NOME_CIENTIFICO
"Rotylenchulus reniformis",B-PRAGA_NOME_CIENTIFICO
"Rumex crispus",B-PRAGA_NOME_CIENTIFICO
"Rumex obtusifolius",B-PRAGA_NOME_CIENTIFICO
"Saccharum officinarum",B-PRAGA_NOME_CIENTIFICO
"Scaptocoris castanea",B-PRAGA_NOME_CIENTIFICO
"Schistocerca spp.",B-PRAGA_NOME_CIENTIFICO
"Sclerotinia sclerotiorum",B-PRAGA_NOME_CIENTIFICO
"Secale Cereale",B-PRAGA_NOME_CIENTIFICO
"Senecio brasiliensis",B-PRAGA_NOME_CIENTIFICO
"Senna obtusifolia",B-PRAGA_NOME_CIENTIFICO
